Gene.name.human,Gene.stable.ID.human,Gene.description.human,Chromosome.scaffold.name.human,Gene.start..bp.human,Gene.end..bp.human,Strand.human,homology.type,orthology.confidence..0.low..1.high.,Gene.name.zebrafish,Gene.stable.ID.zebrafish,Gene.description.zebrafish,Chromosome.scaffold.name.zebrafish,Gene.start..bp.zebrafish,Gene.end..bp.zebrafish,Strand.zebrafish
CRADD,ENSG00000169372,CASP2 and RIPK1 domain containing adaptor with death domain [Source:HGNC Symbol;Acc:HGNC:2340],12,93677375,93894840,1,ortholog_one2one,1,cradd,ENSDARG00000028192,CASP2 and RIPK1 domain containing adaptor with death domain [Source:ZFIN;Acc:ZDB-GENE-041010-168],4,18383253,18416566,-1
C12orf29,ENSG00000133641,chromosome 12 open reading frame 29 [Source:HGNC Symbol;Acc:HGNC:25322],12,88033846,88050160,1,ortholog_one2one,1,C25H12orf29,ENSDARG00000045785,zgc:103499 [Source:NCBI gene;Acc:494063],25,17925424,17934675,1
OPLAH,ENSG00000178814,"5-oxoprolinase, ATP-hydrolysing [Source:HGNC Symbol;Acc:HGNC:8149]",8,144051266,144063965,-1,ortholog_one2one,1,oplah,ENSDARG00000045123,"5-oxoprolinase, ATP-hydrolysing [Source:ZFIN;Acc:ZDB-GENE-121214-293]",12,13652361,13721912,1
ANKRD2,ENSG00000165887,ankyrin repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:495],10,97572499,97583884,1,ortholog_one2one,1,ankrd2,ENSDARG00000002722,ankyrin repeat domain 2 (stretch responsive muscle) [Source:ZFIN;Acc:ZDB-GENE-090313-383],13,40729618,40741005,1
UBA52,ENSG00000221983,ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458],19,18571730,18577550,1,ortholog_one2one,1,uba52,ENSDARG00000041435,ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:ZFIN;Acc:ZDB-GENE-051023-7],2,56339058,56348727,-1
HMX1,ENSG00000215612,H6 family homeobox 1 [Source:HGNC Symbol;Acc:HGNC:5017],4,8846076,8871839,-1,ortholog_one2one,1,hmx1,ENSDARG00000095651,H6 family homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-080204-54],1,40912613,40914752,-1
RRN3,ENSG00000085721,"RRN3 homolog, RNA polymerase I transcription factor [Source:HGNC Symbol;Acc:HGNC:30346]",16,15060033,15094311,-1,ortholog_one2one,1,rrn3,ENSDARG00000102997,"RRN3 homolog, RNA polymerase I transcription factor [Source:ZFIN;Acc:ZDB-GENE-080225-1]",3,36589427,36602500,-1
NUP43,ENSG00000120253,nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182],6,149724315,149749665,-1,ortholog_one2one,1,nup43,ENSDARG00000043884,nucleoporin 43 [Source:ZFIN;Acc:ZDB-GENE-040426-2533],20,1316495,1327859,1
HEY1,ENSG00000164683,hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880],8,79762371,79767857,-1,ortholog_one2one,1,hey1,ENSDARG00000070538,hes-related family bHLH transcription factor with YRPW motif 1 [Source:NCBI gene;Acc:58008],19,31797567,31802296,-1
COQ7,ENSG00000167186,"coenzyme Q7, hydroxylase [Source:HGNC Symbol;Acc:HGNC:2244]",16,19067614,19080095,1,ortholog_one2one,1,coq7,ENSDARG00000062594,"coenzyme Q7 homolog, ubiquinone (yeast) [Source:ZFIN;Acc:ZDB-GENE-070209-262]",6,10982786,10988741,-1
TENM1,ENSG00000009694,teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117],X,124375903,124963817,-1,ortholog_one2one,1,tenm1,ENSDARG00000003403,teneurin transmembrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-060531-26],5,21295747,21524251,-1
CDC6,ENSG00000094804,cell division cycle 6 [Source:HGNC Symbol;Acc:HGNC:1744],17,40287879,40304657,1,ortholog_one2one,1,cdc6,ENSDARG00000009942,cell division cycle 6 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050506-131],11,11781973,11792766,-1
CELF4,ENSG00000101489,CUGBP Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015],18,37243040,37565827,-1,ortholog_one2one,1,celf4,ENSDARG00000070045,"CUGBP, Elav-like family member 4 [Source:NCBI gene;Acc:436835]",21,12079878,12272543,-1
PTGFR,ENSG00000122420,prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600],1,78303884,78540701,1,ortholog_one2one,1,ptgfr,ENSDARG00000074016,prostaglandin F receptor (FP) [Source:ZFIN;Acc:ZDB-GENE-120919-6],11,13032483,13038233,1
CHST14,ENSG00000169105,carbohydrate sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464],15,40470984,40473158,1,ortholog_one2one,1,chst14,ENSDARG00000043011,carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 [Source:NCBI gene;Acc:404732],20,25739979,25748407,-1
PTRH2,ENSG00000141378,peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265],17,59674636,59707626,-1,ortholog_one2one,1,ptrh2,ENSDARG00000077339,peptidyl-tRNA hydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-050522-163],10,28306749,28309317,1
SOCS1,ENSG00000185338,suppressor of cytokine signaling 1 [Source:HGNC Symbol;Acc:HGNC:19383],16,11254417,11256204,-1,ortholog_one2one,1,socs1a,ENSDARG00000038095,suppressor of cytokine signaling 1a [Source:ZFIN;Acc:ZDB-GENE-040801-205],3,26813058,26814953,1
CFAP97,ENSG00000164323,cilia and flagella associated protein 97 [Source:HGNC Symbol;Acc:HGNC:29276],4,185159665,185209504,-1,ortholog_one2one,1,cfap97,ENSDARG00000056381,cilia and flagella associated protein 97 [Source:ZFIN;Acc:ZDB-GENE-030131-9405],1,17681044,17693273,-1
YIPF4,ENSG00000119820,Yip1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:28145],2,32277904,32316594,1,ortholog_one2one,1,yipf4,ENSDARG00000030957,"Yip1 domain family, member 4 [Source:NCBI gene;Acc:405827]",17,22577472,22585596,1
CYB5D2,ENSG00000167740,cytochrome b5 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28471],17,4143168,4187310,1,ortholog_one2one,1,cyb5d2,ENSDARG00000061006,cytochrome b5 domain containing 2 [Source:NCBI gene;Acc:795950],5,31032149,31035198,-1
MRPL41,ENSG00000182154,mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492],9,137551879,137552555,1,ortholog_one2one,1,mrpl41,ENSDARG00000002264,mitochondrial ribosomal protein L41 [Source:NCBI gene;Acc:553805],5,25072894,25075179,1
FBXO3,ENSG00000110429,F-box protein 3 [Source:HGNC Symbol;Acc:HGNC:13582],11,33740939,33774543,-1,ortholog_one2one,1,fbxo3,ENSDARG00000029242,F-box protein 3 [Source:ZFIN;Acc:ZDB-GENE-050522-269],7,38703338,38714562,-1
TP53,ENSG00000141510,tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998],17,7661779,7687538,-1,ortholog_one2one,1,tp53,ENSDARG00000035559,tumor protein p53 [Source:NCBI gene;Acc:30590],5,24086227,24097805,1
CLK1,ENSG00000013441,CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068],2,200853009,200864691,-1,ortholog_one2one,1,clk4b,ENSDARG00000005908,CDC-like kinase 4b [Source:ZFIN;Acc:ZDB-GENE-050227-19],21,32280175,32301109,-1
FBXW7,ENSG00000109670,F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712],4,152320544,152536092,-1,ortholog_one2one,1,fbxw7,ENSDARG00000060994,F-box and WD repeat domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-090313-79],1,24870661,25144439,-1
PHF3,ENSG00000118482,PHD finger protein 3 [Source:HGNC Symbol;Acc:HGNC:8921],6,63635802,63779336,1,ortholog_one2one,1,phf3,ENSDARG00000034768,PHD finger protein 3 [Source:ZFIN;Acc:ZDB-GENE-090313-207],13,37653851,37673576,1
PIK3R4,ENSG00000196455,phosphoinositide-3-kinase regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:8982],3,130678934,130746829,-1,ortholog_one2one,1,pik3r4,ENSDARG00000060469,"phosphoinositide-3-kinase, regulatory subunit 4 [Source:ZFIN;Acc:ZDB-GENE-050309-84]",16,36721230,36748374,-1
NRBP1,ENSG00000115216,nuclear receptor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7993],2,27427790,27442259,1,ortholog_one2one,1,nrbp1,ENSDARG00000056089,nuclear receptor binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-041001-146],20,26002534,26024924,1
NDUFB4,ENSG00000065518,NADH:ubiquinone oxidoreductase subunit B4 [Source:HGNC Symbol;Acc:HGNC:7699],3,120596328,120602507,1,ortholog_one2one,1,ndufb4,ENSDARG00000019332,NADH:ubiquinone oxidoreductase subunit B4 [Source:ZFIN;Acc:ZDB-GENE-040426-1973],24,23971056,23977285,-1
NPBWR2,ENSG00000125522,neuropeptides B and W receptor 2 [Source:HGNC Symbol;Acc:HGNC:4530],20,64103802,64107565,-1,ortholog_one2one,1,npbwr2a,ENSDARG00000079423,neuropeptides B/W receptor 2a [Source:ZFIN;Acc:ZDB-GENE-091118-42],23,30827959,30845859,1
ARHGEF19,ENSG00000142632,Rho guanine nucleotide exchange factor 19 [Source:HGNC Symbol;Acc:HGNC:26604],1,16197854,16212652,-1,ortholog_one2one,1,arhgef19,ENSDARG00000078853,Rho guanine nucleotide exchange factor (GEF) 19 [Source:ZFIN;Acc:ZDB-GENE-090313-243],23,24140043,24148646,-1
SRM,ENSG00000116649,spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296],1,11054584,11060020,-1,ortholog_one2one,1,srm,ENSDARG00000055760,spermidine synthase [Source:ZFIN;Acc:ZDB-GENE-040426-1183],23,28718863,28727106,1
SLC4A11,ENSG00000088836,solute carrier family 4 member 11 [Source:HGNC Symbol;Acc:HGNC:16438],20,3227417,3239559,-1,ortholog_one2one,1,slc4a11,ENSDARG00000075532,solute carrier family 4 member 11 [Source:ZFIN;Acc:ZDB-GENE-090313-183],13,13770980,13922696,1
DEAF1,ENSG00000177030,DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677],11,644233,707118,-1,ortholog_one2one,1,deaf1,ENSDARG00000088844,DEAF1 transcription factor [Source:ZFIN;Acc:ZDB-GENE-081022-163],25,4660639,4690184,1
TCEA1,ENSG00000187735,transcription elongation factor A1 [Source:HGNC Symbol;Acc:HGNC:11612],8,53966552,54022456,-1,ortholog_one2one,1,tcea1,ENSDARG00000003531,"transcription elongation factor A (SII), 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8049]",2,30739680,30748070,1
PRPF40A,ENSG00000196504,pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463],2,152651593,152717997,-1,ortholog_one2one,1,prpf40a,ENSDARG00000058467,PRP40 pre-mRNA processing factor 40 homolog A [Source:ZFIN;Acc:ZDB-GENE-030131-274],9,4675193,4721993,1
ISL1,ENSG00000016082,ISL LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6132],5,51383448,51394730,1,ortholog_one2one,1,isl1,ENSDARG00000004023,ISL LIM homeobox 1 [Source:NCBI gene;Acc:30147],5,40728613,40734045,-1
TM9SF3,ENSG00000077147,transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529],10,96518110,96587452,-1,ortholog_one2one,1,tm9sf3,ENSDARG00000028748,transmembrane 9 superfamily member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2714],13,9855380,9875538,-1
RFLNB,ENSG00000183688,refilin B [Source:HGNC Symbol;Acc:HGNC:28705],17,439978,445939,-1,ortholog_one2one,1,rflnb,ENSDARG00000093931,refilin B [Source:ZFIN;Acc:ZDB-GENE-090409-1],15,25093291,25099679,-1
EXOC5,ENSG00000070367,exocyst complex component 5 [Source:HGNC Symbol;Acc:HGNC:10696],14,57200507,57268905,-1,ortholog_one2one,1,exoc5,ENSDARG00000060323,exocyst complex component 5 [Source:ZFIN;Acc:ZDB-GENE-080204-126],17,44413770,44440832,-1
ATP10D,ENSG00000145246,ATPase phospholipid transporting 10D (putative) [Source:HGNC Symbol;Acc:HGNC:13549],4,47485275,47593486,1,ortholog_one2one,1,atp10d,ENSDARG00000078887,ATPase phospholipid transporting 10D [Source:ZFIN;Acc:ZDB-GENE-090313-231],13,12389849,12452115,1
TENT5D,ENSG00000174016,terminal nucleotidyltransferase 5D [Source:HGNC Symbol;Acc:HGNC:28399],X,80335504,80445311,1,ortholog_one2one,1,tent5d,ENSDARG00000062830,terminal nucleotidyltransferase 5D [Source:ZFIN;Acc:ZDB-GENE-091118-44],14,9343860,9355177,-1
MYO1D,ENSG00000176658,myosin ID [Source:HGNC Symbol;Acc:HGNC:7598],17,32492522,32877177,-1,ortholog_one2one,1,MYO1D,ENSDARG00000036863,myosin 1D [Source:NCBI gene;Acc:559562],12,28377745,28537615,-1
AMDHD1,ENSG00000139344,amidohydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28577],12,95943331,95968720,1,ortholog_one2one,1,AMDHD1,ENSDARG00000007366,si:ch73-71d17.1 [Source:NCBI gene;Acc:402826],7,19389304,19401501,1
AAGAB,ENSG00000103591,alpha and gamma adaptin binding protein [Source:HGNC Symbol;Acc:HGNC:25662],15,67200667,67255195,-1,ortholog_one2one,1,aagab,ENSDARG00000041170,alpha and gamma adaptin binding protein [Source:ZFIN;Acc:ZDB-GENE-040718-120],18,19812608,19819812,-1
MORF4L1,ENSG00000185787,mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989],15,78810487,78898139,1,ortholog_one2one,1,morf4l1,ENSDARG00000041155,mortality factor 4 like 1 [Source:ZFIN;Acc:ZDB-GENE-040718-348],18,20034023,20045307,1
SPATA1,ENSG00000122432,spermatogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:14682],1,84506300,84566194,1,ortholog_one2one,1,SPATA1,ENSDARG00000094327,si:dkey-205k8.5 [Source:ZFIN;Acc:ZDB-GENE-141216-11],11,16084581,16093022,-1
GPR25,ENSG00000170128,G protein-coupled receptor 25 [Source:HGNC Symbol;Acc:HGNC:4480],1,200872981,200874178,1,ortholog_one2one,1,gpr25,ENSDARG00000057112,G protein-coupled receptor 25 [Source:ZFIN;Acc:ZDB-GENE-141216-12],11,24703108,24704437,1
ANKIB1,ENSG00000001629,ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215],7,92245974,92401383,1,ortholog_one2one,1,ankib1b,ENSDARG00000076829,ankyrin repeat and IBR domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-100920-6],16,16041643,16120941,-1
ACADM,ENSG00000117054,acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89],1,75724431,75787575,1,ortholog_one2one,1,acadm,ENSDARG00000038900,acyl-CoA dehydrogenase medium chain [Source:ZFIN;Acc:ZDB-GENE-040426-1945],2,26470070,26476150,-1
ZNRF1,ENSG00000186187,zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452],16,74999024,75110994,1,ortholog_one2one,1,znrf1,ENSDARG00000020475,zinc and ring finger 1 [Source:NCBI gene;Acc:393844],25,13406069,13471290,1
TAL2,ENSG00000186051,TAL bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11557],9,105662457,105663124,1,ortholog_one2one,1,tal2,ENSDARG00000042041,T-cell acute lymphocytic leukemia 2 [Source:NCBI gene;Acc:394239],5,9348284,9349045,1
RNF26,ENSG00000173456,ring finger protein 26 [Source:HGNC Symbol;Acc:HGNC:14646],11,119334527,119337309,1,ortholog_one2one,1,rnf26,ENSDARG00000074074,ring finger protein 26 [Source:ZFIN;Acc:ZDB-GENE-060727-1],15,23356600,23358807,1
ATP6V0B,ENSG00000117410,ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861],1,43974487,43978295,1,ortholog_one2one,1,atp6v0b,ENSDARG00000031681,ATPase H+ transporting V0 subunit b [Source:ZFIN;Acc:ZDB-GENE-030131-443],2,33681199,33687214,-1
HSPA9,ENSG00000113013,heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244],5,138553756,138575675,-1,ortholog_one2one,1,hspa9,ENSDARG00000003035,heat shock protein 9 [Source:ZFIN;Acc:ZDB-GENE-030828-12],14,12142813,12168897,1
SNX7,ENSG00000162627,sorting nexin 7 [Source:HGNC Symbol;Acc:HGNC:14971],1,98661701,98760500,1,ortholog_one2one,1,snx7,ENSDARG00000105185,sorting nexin 7 [Source:ZFIN;Acc:ZDB-GENE-040704-77],24,30225967,30275735,-1
BIRC5,ENSG00000089685,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593],17,78214186,78225636,1,ortholog_one2one,1,birc5a,ENSDARG00000075621,baculoviral IAP repeat containing 5a [Source:ZFIN;Acc:ZDB-GENE-030826-1],12,34429702,34435604,-1
HSPH1,ENSG00000120694,heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969],13,31134973,31162388,-1,ortholog_one2one,1,hsph1,ENSDARG00000019874,heat shock 105/110 protein 1 [Source:ZFIN;Acc:ZDB-GENE-120410-4],15,31564137,31588162,-1
TOP3B,ENSG00000100038,DNA topoisomerase III beta [Source:HGNC Symbol;Acc:HGNC:11993],22,21957025,21982813,-1,ortholog_one2one,1,top3b,ENSDARG00000027586,DNA topoisomerase III beta [Source:ZFIN;Acc:ZDB-GENE-070705-37],5,13211452,13251907,-1
PARVB,ENSG00000188677,parvin beta [Source:HGNC Symbol;Acc:HGNC:14653],22,43999211,44172939,1,ortholog_one2one,1,parvb,ENSDARG00000019117,"parvin, beta [Source:ZFIN;Acc:ZDB-GENE-030131-4411]",25,5035343,5063523,1
UPF3B,ENSG00000125351,UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439],X,119805311,119852998,-1,ortholog_one2one,1,upf3b,ENSDARG00000000489,UPF3B regulator of nonsense mediated mRNA decay [Source:ZFIN;Acc:ZDB-GENE-040426-1630],14,33339322,33351103,-1
SACS,ENSG00000151835,sacsin molecular chaperone [Source:HGNC Symbol;Acc:HGNC:10519],13,23288689,23433763,-1,ortholog_one2one,1,sacs,ENSDARG00000091042,sacsin molecular chaperone [Source:ZFIN;Acc:ZDB-GENE-110411-146],15,9367101,9421481,-1
RPL24,ENSG00000114391,ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325],3,101681091,101686718,-1,ortholog_one2one,1,rpl24,ENSDARG00000099104,ribosomal protein L24 [Source:NCBI gene;Acc:192301],1,6408,12027,-1
CFAP57,ENSG00000243710,cilia and flagella associated protein 57 [Source:HGNC Symbol;Acc:HGNC:26485],1,43172330,43254358,1,ortholog_one2one,1,cfap57,ENSDARG00000058090,cilia and flagella associated protein 57 [Source:ZFIN;Acc:ZDB-GENE-110411-266],2,13462305,13673494,1
CTNS,ENSG00000040531,"cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]",17,3636459,3663103,1,ortholog_one2one,1,ctns,ENSDARG00000008890,"cystinosin, lysosomal cystine transporter [Source:ZFIN;Acc:ZDB-GENE-050522-352]",11,6281647,6293709,1
FAM189A2,ENSG00000135063,family with sequence similarity 189 member A2 [Source:HGNC Symbol;Acc:HGNC:24820],9,69324567,69392558,1,ortholog_one2one,1,fam189a2,ENSDARG00000099946,family with sequence similarity 189 member A2 [Source:ZFIN;Acc:ZDB-GENE-050309-90],5,52745401,52784152,-1
ELAC1,ENSG00000141642,elaC ribonuclease Z 1 [Source:HGNC Symbol;Acc:HGNC:14197],18,50967991,50988121,1,ortholog_one2one,1,elac1,ENSDARG00000045095,elaC ribonuclease Z 1 [Source:NCBI gene;Acc:445109],5,6854345,6864127,1
SCN3B,ENSG00000166257,sodium voltage-gated channel beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:20665],11,123629187,123655244,-1,ortholog_one2one,1,scn3b,ENSDARG00000062359,"sodium channel, voltage-gated, type III, beta [Source:ZFIN;Acc:ZDB-GENE-070920-2]",15,22133839,22147860,-1
ULK2,ENSG00000083290,unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480],17,19770829,19867936,-1,ortholog_one2one,1,ulk2,ENSDARG00000097205,unc-51 like autophagy activating kinase 2 [Source:ZFIN;Acc:ZDB-GENE-090218-30],15,20843161,20894776,1
KIF13A,ENSG00000137177,kinesin family member 13A [Source:HGNC Symbol;Acc:HGNC:14566],6,17759183,17987635,-1,ortholog_one2one,1,kif13a,ENSDARG00000069594,kinesin family member 13A [Source:ZFIN;Acc:ZDB-GENE-090901-1],16,53387085,53451351,1
RAD18,ENSG00000070950,RAD18 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:18278],3,8775402,8963773,-1,ortholog_one2one,1,rad18,ENSDARG00000027938,RAD18 E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040426-745],6,41808673,41887398,1
HIKESHI,ENSG00000149196,heat shock protein nuclear import factor hikeshi [Source:HGNC Symbol;Acc:HGNC:26938],11,86302211,86345943,1,ortholog_one2one,1,hikeshi,ENSDARG00000104071,heat shock protein nuclear import factor hikeshi [Source:NCBI gene;Acc:550239],1,36552,39191,1
FAM221A,ENSG00000188732,family with sequence similarity 221 member A [Source:HGNC Symbol;Acc:HGNC:27977],7,23680130,23703249,1,ortholog_one2one,1,fam221a,ENSDARG00000027599,family with sequence similarity 221 member A [Source:ZFIN;Acc:ZDB-GENE-050320-27],19,20158657,20163233,-1
GAR1,ENSG00000109534,GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264],4,109815510,109824740,1,ortholog_one2one,1,gar1,ENSDARG00000076526,"GAR1 homolog, ribonucleoprotein [Source:NCBI gene;Acc:393950]",14,43603993,43616572,-1
SFXN2,ENSG00000156398,sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086],10,102714538,102743492,1,ortholog_one2one,1,sfxn2,ENSDARG00000017960,sideroflexin 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2831],12,33975065,33988885,1
TMEM39A,ENSG00000176142,transmembrane protein 39A [Source:HGNC Symbol;Acc:HGNC:25600],3,119428949,119468830,-1,ortholog_one2one,1,tmem39a,ENSDARG00000102746,transmembrane protein 39A [Source:NCBI gene;Acc:323208],1,39313,44565,-1
COA4,ENSG00000181924,cytochrome c oxidase assembly factor 4 homolog [Source:HGNC Symbol;Acc:HGNC:24604],11,73872667,73876901,-1,ortholog_one2one,1,COA4,ENSDARG00000078974,si:ch211-215a9.5 [Source:ZFIN;Acc:ZDB-GENE-141216-219],10,36197968,36200051,1
MEGF8,ENSG00000105429,multiple EGF like domains 8 [Source:HGNC Symbol;Acc:HGNC:3233],19,42325609,42378769,1,ortholog_one2one,1,megf8,ENSDARG00000079751,multiple EGF-like-domains 8 [Source:ZFIN;Acc:ZDB-GENE-090730-1],16,26380461,26437668,-1
DNPH1,ENSG00000112667,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218],6,43225629,43229481,-1,ortholog_one2one,1,dnph1,ENSDARG00000075730,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:NCBI gene;Acc:561810],13,4218329,4223955,-1
CNOT2,ENSG00000111596,CCR4-NOT transcription complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:7878],12,70243002,70354993,1,ortholog_one2one,1,cnot2,ENSDARG00000061802,"CCR4-NOT transcription complex, subunit 2 [Source:ZFIN;Acc:ZDB-GENE-070410-70]",25,28678851,28713510,1
SNTG2,ENSG00000172554,syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741],2,950849,1367613,1,ortholog_one2one,1,sntg2,ENSDARG00000101660,"syntrophin, gamma 2 [Source:ZFIN;Acc:ZDB-GENE-060526-196]",17,3379673,3570911,1
GINS2,ENSG00000131153,GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575],16,85676198,85690073,-1,ortholog_one2one,1,gins2,ENSDARG00000002304,GINS complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-050419-19],18,30481030,30499489,-1
LEO1,ENSG00000166477,"LEO1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:30401]",15,51938025,51971778,-1,ortholog_one2one,1,leo1,ENSDARG00000055357,"LEO1 homolog, Paf1/RNA polymerase II complex component [Source:NCBI gene;Acc:404599]",18,39292911,39321484,-1
MBLAC2,ENSG00000176055,metallo-beta-lactamase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33711],5,90458209,90474771,-1,ortholog_one2one,1,mblac2,ENSDARG00000059689,metallo-beta-lactamase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081104-313],5,48659747,48664522,-1
SOGA1,ENSG00000149639,"suppressor of glucose, autophagy associated 1 [Source:HGNC Symbol;Acc:HGNC:16111]",20,36777447,36863538,-1,ortholog_one2one,1,soga1,ENSDARG00000063075,"suppressor of glucose, autophagy associated 1 [Source:ZFIN;Acc:ZDB-GENE-090313-188]",23,9400425,9492266,-1
NDUFS8,ENSG00000110717,NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715],11,68030617,68036644,1,ortholog_one2one,1,ndufs8a,ENSDARG00000051986,NADH:ubiquinone oxidoreductase core subunit S8a [Source:ZFIN;Acc:ZDB-GENE-040426-2153],1,44814322,44823071,1
LONP1,ENSG00000196365,"lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]",19,5691834,5720572,-1,ortholog_one2one,1,lonp1,ENSDARG00000102765,"lon peptidase 1, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-030131-4006]",22,3160447,3182965,-1
