Gene.name.mouse,Gene.stable.mouse,Gene.description.mouse,Chromosome.scaffold.name.mouse,Gene.start..bp.mouse,Gene.end..bp.mouse,Strand.mouse,homology.type,orthology.confidence..0.low..1.high,Gene.name.zebrafish,Gene.stable.ID.zebrafish,Gene.description.zebrafish,Chromosome.scaffold.name.zebrafish,Gene.start..bp.zebrafish,Gene.end..bp.zebrafish,Strand.zebrafish
Ptchd1,ENSMUSG00000041552,patched domain containing 1 [Source:MGI Symbol;Acc:MGI:2685233],X,154356451,154406810,-1,ortholog_one2one,1,ptchd1,ENSDARG00000018066,patched domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-061220-1],24,25347503,25364775,-1
Rabif,ENSMUSG00000042229,RAB interacting factor [Source:MGI Symbol;Acc:MGI:2138605],1,134422386,134436512,1,ortholog_one2one,1,rabif,ENSDARG00000002690,RAB interacting factor [Source:ZFIN;Acc:ZDB-GENE-040718-216],11,24815667,24817637,1
Setd7,ENSMUSG00000037111,SET domain containing (lysine methyltransferase) 7 [Source:MGI Symbol;Acc:MGI:1920501],3,51422740,51468300,-1,ortholog_one2one,1,setd7,ENSDARG00000038858,"SET domain containing 7, histone lysine methyltransferase [Source:NCBI gene;Acc:436729]",14,46199941,46213571,-1
Itgb1bp1,ENSMUSG00000062352,integrin beta 1 binding protein 1 [Source:MGI Symbol;Acc:MGI:1306802],12,21290826,21336285,-1,ortholog_one2one,1,itgb1bp1,ENSDARG00000007169,integrin beta 1 binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-051113-264],17,35225614,35238359,-1
Bmp6,ENSMUSG00000039004,bone morphogenetic protein 6 [Source:MGI Symbol;Acc:MGI:88182],13,38529083,38684278,1,ortholog_one2one,1,bmp6,ENSDARG00000015686,bone morphogenetic protein 6 [Source:ZFIN;Acc:ZDB-GENE-050306-42],24,7861373,7935809,1
Usp33,ENSMUSG00000025437,ubiquitin specific peptidase 33 [Source:MGI Symbol;Acc:MGI:2159711],3,152052115,152099254,1,ortholog_one2one,1,usp33,ENSDARG00000016163,ubiquitin specific peptidase 33 [Source:NCBI gene;Acc:406508],2,8717155,8777496,1
Dexi,ENSMUSG00000038055,dexamethasone-induced transcript [Source:MGI Symbol;Acc:MGI:1926236],16,10320395,10360918,-1,ortholog_one2one,1,dexi,ENSDARG00000055474,Dexi homolog (mouse) [Source:NCBI gene;Acc:445307],3,26905024,26906351,1
Tecpr2,ENSMUSG00000021275,tectonin beta-propeller repeat containing 2 [Source:MGI Symbol;Acc:MGI:2144865],12,110855698,110938828,1,ortholog_one2one,1,tecpr2,ENSDARG00000060835,tectonin beta-propeller repeat containing 2 [Source:ZFIN;Acc:ZDB-GENE-060503-358],17,29282863,29312506,-1
Osbpl7,ENSMUSG00000038534,oxysterol binding protein-like 7 [Source:MGI Symbol;Acc:MGI:1918490],11,96941454,96959730,1,ortholog_one2one,1,osbpl7,ENSDARG00000012981,oxysterol binding protein-like 7 [Source:ZFIN;Acc:ZDB-GENE-041010-212],12,28773589,28794957,-1
Ankrd22,ENSMUSG00000024774,ankyrin repeat domain 22 [Source:MGI Symbol;Acc:MGI:1277101],19,34098869,34143453,-1,ortholog_one2one,1,ankrd22,ENSDARG00000002298,ankyrin repeat domain 22 [Source:ZFIN;Acc:ZDB-GENE-040426-1120],12,17154655,17158635,1
Cpne3,ENSMUSG00000028228,copine III [Source:MGI Symbol;Acc:MGI:1917818],4,19519254,19570108,-1,ortholog_one2one,1,cpne3,ENSDARG00000104177,copine III [Source:ZFIN;Acc:ZDB-GENE-040426-763],24,31374324,31404622,1
Utp25,ENSMUSG00000016181,UTP25 small subunit processome component [Source:MGI Symbol;Acc:MGI:2138080],1,192773412,192812580,-1,ortholog_one2one,1,utp25,ENSDARG00000017696,UTP25 small subunit processor component [Source:NCBI gene;Acc:286787],13,31925254,31938640,-1
Clcn6,ENSMUSG00000029016,"chloride channel, voltage-sensitive 6 [Source:MGI Symbol;Acc:MGI:1347049]",4,148088716,148123278,-1,ortholog_one2one,1,clcn6,ENSDARG00000032577,chloride channel 6 [Source:ZFIN;Acc:ZDB-GENE-030131-2056],8,48629495,48669127,-1
Hpgd,ENSMUSG00000031613,hydroxyprostaglandin dehydrogenase 15 (NAD) [Source:MGI Symbol;Acc:MGI:108085],8,56747620,56774078,1,ortholog_one2one,1,hpgd,ENSDARG00000012016,15-hydroxyprostaglandin dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-080728-2],1,38398696,38415158,-1
Ppil2,ENSMUSG00000022771,peptidylprolyl isomerase (cyclophilin)-like 2 [Source:MGI Symbol;Acc:MGI:2447857],16,16904419,16929121,-1,ortholog_one2one,1,ppil2,ENSDARG00000002016,peptidylprolyl isomerase (cyclophilin)-like 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1096],5,12908781,12979986,1
Ccnb1,ENSMUSG00000041431,cyclin B1 [Source:MGI Symbol;Acc:MGI:88302],13,100915158,100923078,-1,ortholog_one2one,1,ccnb1,ENSDARG00000051923,cyclin B1 [Source:ZFIN;Acc:ZDB-GENE-000406-10],5,54711027,54714789,-1
Fem1c,ENSMUSG00000033319,fem 1 homolog c [Source:MGI Symbol;Acc:MGI:2444737],18,46634813,46659038,-1,ortholog_one2one,1,fem1c,ENSDARG00000102147,fem-1 homolog c [Source:NCBI gene;Acc:378965],8,423393,425259,-1
Lrp2,ENSMUSG00000027070,low density lipoprotein receptor-related protein 2 [Source:MGI Symbol;Acc:MGI:95794],2,69254684,69416409,-1,ortholog_one2one,1,lrp2a,ENSDARG00000102506,low density lipoprotein receptor-related protein 2a [Source:ZFIN;Acc:ZDB-GENE-050119-2],9,48415043,48672254,1
Hoxb2,ENSMUSG00000075588,homeobox B2 [Source:MGI Symbol;Acc:MGI:96183],11,96241351,96244838,1,ortholog_one2one,1,hoxb2a,ENSDARG00000000175,homeobox B2a [Source:NCBI gene;Acc:30338],3,23752150,23754831,1
Pdgfrl,ENSMUSG00000031595,platelet-derived growth factor receptor-like [Source:MGI Symbol;Acc:MGI:1916047],8,41379249,41443822,1,ortholog_one2one,1,pdgfrl,ENSDARG00000006456,platelet-derived growth factor receptor-like [Source:ZFIN;Acc:ZDB-GENE-040426-901],14,30359124,30366196,-1
Galnt13,ENSMUSG00000060988,polypeptide N-acetylgalactosaminyltransferase 13 [Source:MGI Symbol;Acc:MGI:2139447],2,54326329,55008321,1,ortholog_one2one,1,galnt13,ENSDARG00000099227,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 [Source:ZFIN;Acc:ZDB-GENE-091204-444],9,4538527,4606463,-1
Dennd2c,ENSMUSG00000007379,DENN/MADD domain containing 2C [Source:MGI Symbol;Acc:MGI:3036254],3,103009920,103077085,1,ortholog_one2one,1,dennd2c,ENSDARG00000073738,DENN/MADD domain containing 2C [Source:ZFIN;Acc:ZDB-GENE-081105-71],8,11019051,11077230,-1
Plag1,ENSMUSG00000003282,pleiomorphic adenoma gene 1 [Source:MGI Symbol;Acc:MGI:1891916],4,3900996,3938423,-1,ortholog_one2one,1,plag1,ENSDARG00000051926,pleiomorphic adenoma gene 1 [Source:ZFIN;Acc:ZDB-GENE-060302-2],7,58730201,58743802,1
Atp5g3,ENSMUSG00000018770,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9) [Source:MGI Symbol;Acc:MGI:2442035]",2,73738791,73741670,-1,ortholog_one2one,1,atp5mc3a,ENSDARG00000017775,ATP synthase membrane subunit c locus 3a [Source:ZFIN;Acc:ZDB-GENE-040426-857],9,2330798,2341127,1
Btbd6,ENSMUSG00000002803,BTB (POZ) domain containing 6 [Source:MGI Symbol;Acc:MGI:3026623],12,112940102,112942565,1,ortholog_one2one,1,btbd6b,ENSDARG00000032369,BTB (POZ) domain containing 6b [Source:NCBI gene;Acc:553533],20,20927827,20932782,-1
Phax,ENSMUSG00000008301,phosphorylated adaptor for RNA export [Source:MGI Symbol;Acc:MGI:1891839],18,56695515,56720784,1,ortholog_one2one,1,phax,ENSDARG00000044298,phosphorylated adaptor for RNA export [Source:ZFIN;Acc:ZDB-GENE-040822-42],10,16029260,16035413,1
Ube2z,ENSMUSG00000014349,ubiquitin-conjugating enzyme E2Z [Source:MGI Symbol;Acc:MGI:1343160],11,95938258,95956214,-1,ortholog_one2one,1,ube2z,ENSDARG00000029215,ubiquitin-conjugating enzyme E2Z [Source:NCBI gene;Acc:436602],3,23581614,23596840,-1
St6galnac3,ENSMUSG00000052544,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:MGI Symbol;Acc:MGI:1341828]",3,152903903,153430811,-1,ortholog_one2one,1,st6galnac3,ENSDARG00000058473,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-1329]",2,9330146,9489611,-1
Slc46a1,ENSMUSG00000020829,"solute carrier family 46, member 1 [Source:MGI Symbol;Acc:MGI:1098733]",11,78356523,78362885,1,ortholog_one2one,1,slc46a1,ENSDARG00000026149,solute carrier family 46 member 1 [Source:NCBI gene;Acc:393255],15,28175638,28186529,1
Calhm3,ENSMUSG00000094219,calcium homeostasis modulator 3 [Source:MGI Symbol;Acc:MGI:3645665],19,47140048,47146203,-1,ortholog_one2one,1,calhm3,ENSDARG00000079602,calcium homeostasis modulator 3 [Source:ZFIN;Acc:ZDB-GENE-081107-70],13,25410594,25411902,1
Amacr,ENSMUSG00000022244,alpha-methylacyl-CoA racemase [Source:MGI Symbol;Acc:MGI:1098273],15,10981842,10996712,1,ortholog_one2one,1,amacr,ENSDARG00000057435,alpha-methylacyl-CoA racemase [Source:ZFIN;Acc:ZDB-GENE-050522-484],21,19418563,19441617,1
Prpf8,ENSMUSG00000020850,pre-mRNA processing factor 8 [Source:MGI Symbol;Acc:MGI:2179381],11,75377642,75400275,1,ortholog_one2one,1,prpf8,ENSDARG00000026180,pre-mRNA processing factor 8 [Source:ZFIN;Acc:ZDB-GENE-030131-577],15,28248052,28262709,-1
Irx2,ENSMUSG00000001504,Iroquois homeobox 2 [Source:MGI Symbol;Acc:MGI:1197526],13,72776939,72782317,1,ortholog_one2one,1,irx2a,ENSDARG00000001785,iroquois homeobox 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1446],16,555746,563732,-1
Stra6,ENSMUSG00000032327,stimulated by retinoic acid gene 6 [Source:MGI Symbol;Acc:MGI:107742],9,57971071,58061279,1,ortholog_one2one,1,stra6,ENSDARG00000051874,stimulated by retinoic acid 6 [Source:NCBI gene;Acc:724007],25,22571475,22634675,1
Hsd17b7,ENSMUSG00000026675,hydroxysteroid (17-beta) dehydrogenase 7 [Source:MGI Symbol;Acc:MGI:1330808],1,169777104,169796810,-1,ortholog_one2one,1,hsd17b7,ENSDARG00000088140,hydroxysteroid (17-beta) dehydrogenase 7 [Source:ZFIN;Acc:ZDB-GENE-061013-378],6,34943351,34958274,-1
Otx2,ENSMUSG00000021848,orthodenticle homeobox 2 [Source:MGI Symbol;Acc:MGI:97451],14,48895134,48911276,-1,ortholog_one2one,1,otx2b,ENSDARG00000011235,orthodenticle homeobox 2b [Source:NCBI gene;Acc:30501],17,44244659,44249720,-1
Adat1,ENSMUSG00000031949,"adenosine deaminase, tRNA-specific 1 [Source:MGI Symbol;Acc:MGI:1353631]",8,112693540,112718934,-1,ortholog_one2one,1,adat1,ENSDARG00000061348,adenosine deaminase tRNA specific 1 [Source:ZFIN;Acc:ZDB-GENE-070410-64],25,34811038,34833482,1
Fgr,ENSMUSG00000028874,"FGR proto-oncogene, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:95527]",4,132701406,132729221,1,ortholog_one2one,1,yrk,ENSDARG00000004378,Yes-related kinase [Source:ZFIN;Acc:ZDB-GENE-030131-9517],19,43359075,43432415,1
Rundc3b,ENSMUSG00000040570,RUN domain containing 3B [Source:MGI Symbol;Acc:MGI:2685286],5,8540334,8672952,-1,ortholog_one2one,1,rundc3b,ENSDARG00000009961,RUN domain containing 3b [Source:NCBI gene;Acc:492775],16,43077909,43118095,1
Hlf,ENSMUSG00000003949,hepatic leukemia factor [Source:MGI Symbol;Acc:MGI:96108],11,90227362,90281721,-1,ortholog_one2one,1,hlfb,ENSDARG00000061011,"HLF transcription factor, PAR bZIP family member b [Source:ZFIN;Acc:ZDB-GENE-110420-3]",12,32159272,32165227,1
Fjx1,ENSMUSG00000075012,four jointed box 1 [Source:MGI Symbol;Acc:MGI:1341907],2,102279711,102282844,-1,ortholog_one2one,1,fjx1,ENSDARG00000035873,four-jointed box kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-10],7,49797528,49801183,-1
Dcaf15,ENSMUSG00000037103,DDB1 and CUL4 associated factor 15 [Source:MGI Symbol;Acc:MGI:2684420],8,84823701,84831397,-1,ortholog_one2one,1,dcaf15,ENSDARG00000077790,DDB1 and CUL4 associated factor 15 [Source:ZFIN;Acc:ZDB-GENE-030131-2374],1,54069450,54084665,1
Slc12a3,ENSMUSG00000031766,"solute carrier family 12, member 3 [Source:MGI Symbol;Acc:MGI:108114]",8,95055829,95092842,1,ortholog_one2one,1,slc12a3,ENSDARG00000013855,solute carrier family 12 member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9505],18,17583479,17598755,1
Anp32e,ENSMUSG00000015749,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E [Source:MGI Symbol;Acc:MGI:1913721]",3,95836558,95854702,1,ortholog_one2one,1,anp32e,ENSDARG00000054804,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E [Source:NCBI gene;Acc:406562]",19,42328423,42341815,1
Hacd2,ENSMUSG00000035376,3-hydroxyacyl-CoA dehydratase 2 [Source:MGI Symbol;Acc:MGI:1918007],16,34842798,34929547,1,ortholog_one2one,1,hacd2,ENSDARG00000014806,3-hydroxyacyl-CoA dehydratase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6053],9,38029475,38042939,-1
Mcee,ENSMUSG00000033429,methylmalonyl CoA epimerase [Source:MGI Symbol;Acc:MGI:1920974],7,64042355,64061873,1,ortholog_one2one,1,mcee,ENSDARG00000045428,methylmalonyl CoA epimerase [Source:ZFIN;Acc:ZDB-GENE-050522-368],7,30779761,30783043,1
Ctsa,ENSMUSG00000017760,cathepsin A [Source:MGI Symbol;Acc:MGI:97748],2,164674793,164682952,1,ortholog_one2one,1,ctsa,ENSDARG00000098114,cathepsin A [Source:ZFIN;Acc:ZDB-GENE-030131-537],6,55396807,55423220,-1
Bhlhe40,ENSMUSG00000030103,"basic helix-loop-helix family, member e40 [Source:MGI Symbol;Acc:MGI:1097714]",6,108637590,108643886,1,ortholog_one2one,1,bhlhe40,ENSDARG00000004060,"basic helix-loop-helix family, member e40 [Source:ZFIN;Acc:ZDB-GENE-030131-3133]",11,35759652,35763323,-1
Casd1,ENSMUSG00000015189,CAS1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2384865],6,4600839,4643355,1,ortholog_one2one,1,casd1,ENSDARG00000023900,CAS1 domain containing 1 [Source:NCBI gene;Acc:692268],19,41006975,41034224,1
Pgbd5,ENSMUSG00000050751,piggyBac transposable element derived 5 [Source:MGI Symbol;Acc:MGI:2429955],8,125095788,125166397,-1,ortholog_one2one,1,pgbd5,ENSDARG00000011042,piggyBac transposable element derived 5 [Source:ZFIN;Acc:ZDB-GENE-040724-229],13,24022963,24056275,1
1700029J07Rik,ENSMUSG00000071103,RIKEN cDNA 1700029J07 gene [Source:MGI Symbol;Acc:MGI:1916729],8,46406643,46428477,-1,ortholog_one2one,1,C14H4orf47,ENSDARG00000037142,zgc:153146 [Source:NCBI gene;Acc:751702],14,29775402,29795189,1
Fasn,ENSMUSG00000025153,fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485],11,120696672,120715373,-1,ortholog_one2one,1,fasn,ENSDARG00000087657,fatty acid synthase [Source:ZFIN;Acc:ZDB-GENE-030131-7802],12,33361948,33472581,1
Trpv4,ENSMUSG00000014158,"transient receptor potential cation channel, subfamily V, member 4 [Source:MGI Symbol;Acc:MGI:1926945]",5,114760213,114796482,-1,ortholog_one2one,1,trpv4,ENSDARG00000061941,"transient receptor potential cation channel, subfamily V, member 4 [Source:ZFIN;Acc:ZDB-GENE-030912-7]",5,19795977,19833310,-1
Ppp1r1c,ENSMUSG00000034683,"protein phosphatase 1, regulatory inhibitor subunit 1C [Source:MGI Symbol;Acc:MGI:1923185]",2,79538124,79648840,1,ortholog_one2one,1,ppp1r1c,ENSDARG00000038941,"protein phosphatase 1, regulatory (inhibitor) subunit 1C [Source:ZFIN;Acc:ZDB-GENE-040718-273]",9,44430705,44489978,1
Htr1a,ENSMUSG00000021721,5-hydroxytryptamine (serotonin) receptor 1A [Source:MGI Symbol;Acc:MGI:96273],13,105580147,105584630,1,ortholog_one2one,1,htr1ab,ENSDARG00000057098,5-hydroxytryptamine (serotonin) receptor 1A b [Source:ZFIN;Acc:ZDB-GENE-090409-2],21,20949976,20951413,1
Dhrs9,ENSMUSG00000027068,dehydrogenase/reductase (SDR family) member 9 [Source:MGI Symbol;Acc:MGI:2442798],2,69210789,69234877,1,ortholog_one2one,1,dhrs9,ENSDARG00000019260,dehydrogenase/reductase (SDR family) member 9 [Source:ZFIN;Acc:ZDB-GENE-030131-1249],9,48706038,48736388,-1
Ap5m1,ENSMUSG00000036291,"adaptor-related protein complex 5, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1921635]",14,49303554,49331691,1,ortholog_one2one,1,ap5m1,ENSDARG00000031533,adaptor related protein complex 5 subunit mu 1 [Source:ZFIN;Acc:ZDB-GENE-050522-231],17,44441042,44454022,1
Adra2c,ENSMUSG00000045318,"adrenergic receptor, alpha 2c [Source:MGI Symbol;Acc:MGI:87936]",5,35435663,35439107,1,ortholog_one2one,1,adra2c,ENSDARG00000069669,adrenoceptor alpha 2C [Source:NCBI gene;Acc:266752],1,40992682,40994259,-1
Gm45716,ENSMUSG00000110344,predicted gene 45716 [Source:MGI Symbol;Acc:MGI:5804831],11,90078509,90142081,1,ortholog_one2one,1,SMIM36,ENSDARG00000105527,si:ch73-256g18.2 [Source:ZFIN;Acc:ZDB-GENE-160728-114],12,32179211,32183255,-1
Hoxa5,ENSMUSG00000038253,homeobox A5 [Source:MGI Symbol;Acc:MGI:96177],6,52178734,52181567,-1,ortholog_one2one,1,hoxa5a,ENSDARG00000102501,homeobox A5a [Source:NCBI gene;Acc:58055],19,19759577,19760971,1
Smad7,ENSMUSG00000025880,SMAD family member 7 [Source:MGI Symbol;Acc:MGI:1100518],18,75500600,75529006,1,ortholog_one2one,1,smad7,ENSDARG00000016858,SMAD family member 7 [Source:ZFIN;Acc:ZDB-GENE-030128-3],21,3419459,3452683,-1
Grm3,ENSMUSG00000003974,"glutamate receptor, metabotropic 3 [Source:MGI Symbol;Acc:MGI:1351340]",5,9535541,9775170,-1,ortholog_one2one,1,grm3,ENSDARG00000031712,"glutamate receptor, metabotropic 3 [Source:ZFIN;Acc:ZDB-GENE-061009-13]",18,8972227,9046805,-1
Ascc3,ENSMUSG00000038774,activating signal cointegrator 1 complex subunit 3 [Source:MGI Symbol;Acc:MGI:1925237],10,50468765,50727581,1,ortholog_one2one,1,ascc3,ENSDARG00000086678,activating signal cointegrator 1 complex subunit 3 [Source:NCBI gene;Acc:100332599],16,1504280,1757521,-1
Tnr,ENSMUSG00000015829,tenascin R [Source:MGI Symbol;Acc:MGI:99516],1,159351339,159759299,1,ortholog_one2one,1,tnr,ENSDARG00000020771,"tenascin R (restrictin, janusin) [Source:ZFIN;Acc:ZDB-GENE-030804-1]",2,35240485,35474115,1
Ttc1,ENSMUSG00000041278,tetratricopeptide repeat domain 1 [Source:MGI Symbol;Acc:MGI:1914077],11,43620339,43638835,-1,ortholog_one2one,1,ttc1,ENSDARG00000044567,tetratricopeptide repeat domain 1 [Source:ZFIN;Acc:ZDB-GENE-041114-80],21,30007566,30019626,1
Ipo7,ENSMUSG00000066232,importin 7 [Source:MGI Symbol;Acc:MGI:2152414],7,109617481,109655816,1,ortholog_one2one,1,ipo7,ENSDARG00000035751,importin 7 [Source:ZFIN;Acc:ZDB-GENE-030131-458],7,65121743,65174007,1
Gpatch1,ENSMUSG00000063808,G patch domain containing 1 [Source:MGI Symbol;Acc:MGI:1914721],7,34975961,35017865,-1,ortholog_one2one,1,gpatch1,ENSDARG00000033418,G patch domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040914-65],7,38265363,38277255,1
Cenpv,ENSMUSG00000018509,centromere protein V [Source:MGI Symbol;Acc:MGI:1920389],11,62415772,62430087,-1,ortholog_one2one,1,cenpv,ENSDARG00000092285,centromere protein V [Source:ZFIN;Acc:ZDB-GENE-060526-76],5,42022826,42071619,-1
Map7d1,ENSMUSG00000028849,MAP7 domain containing 1 [Source:MGI Symbol;Acc:MGI:2384297],4,126125960,126150136,-1,ortholog_one2one,1,map7d1a,ENSDARG00000098802,MAP7 domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-060503-22],16,35661331,35776074,1
Abcb10,ENSMUSG00000031974,"ATP-binding cassette, sub-family B (MDR/TAP), member 10 [Source:MGI Symbol;Acc:MGI:1860508]",8,124679198,124709861,-1,ortholog_one2one,1,abcb10,ENSDARG00000061591,"ATP-binding cassette, sub-family B (MDR/TAP), member 10 [Source:ZFIN;Acc:ZDB-GENE-040525-2]",13,24263049,24277532,1
Tmx4,ENSMUSG00000034723,thioredoxin-related transmembrane protein 4 [Source:MGI Symbol;Acc:MGI:106558],2,134436105,134486065,-1,ortholog_one2one,1,tmx4,ENSDARG00000101512,thioredoxin-related transmembrane protein 4 [Source:ZFIN;Acc:ZDB-GENE-050706-155],17,3993772,4017948,1
Mapk6,ENSMUSG00000042688,mitogen-activated protein kinase 6 [Source:MGI Symbol;Acc:MGI:1354946],9,75276344,75317287,-1,ortholog_one2one,1,mapk6,ENSDARG00000032103,mitogen-activated protein kinase 6 [Source:ZFIN;Acc:ZDB-GENE-050420-7],18,39170127,39288894,-1
Xkr9,ENSMUSG00000067813,X-linked Kx blood group related 9 [Source:MGI Symbol;Acc:MGI:2686466],1,13738995,13771947,1,ortholog_one2one,1,xkr9,ENSDARG00000026500,"XK, Kell blood group complex subunit-related family, member 9 [Source:ZFIN;Acc:ZDB-GENE-060421-6224]",24,14202327,14212521,-1
Ak4,ENSMUSG00000028527,adenylate kinase 4 [Source:MGI Symbol;Acc:MGI:87979],4,101276474,101324192,1,ortholog_one2one,1,ak4,ENSDARG00000006546,adenylate kinase 4 [Source:ZFIN;Acc:ZDB-GENE-040426-2505],6,31350101,31364551,-1
Hdc,ENSMUSG00000027360,histidine decarboxylase [Source:MGI Symbol;Acc:MGI:96062],2,126435587,126461219,-1,ortholog_one2one,1,hdc,ENSDARG00000075454,histidine decarboxylase [Source:ZFIN;Acc:ZDB-GENE-080102-5],18,73434,81280,-1
Scarf1,ENSMUSG00000038188,"scavenger receptor class F, member 1 [Source:MGI Symbol;Acc:MGI:2449455]",11,75404366,75417408,1,ortholog_one2one,1,scarf1,ENSDARG00000077285,"scavenger receptor class F, member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8778]",15,28208440,28223906,-1
Rcc2,ENSMUSG00000040945,regulator of chromosome condensation 2 [Source:MGI Symbol;Acc:MGI:1919784],4,140427852,140450531,1,ortholog_one2one,1,rcc2,ENSDARG00000011510,regulator of chromosome condensation 2 [Source:NCBI gene;Acc:406455],23,21520769,21535040,-1
Epdr1,ENSMUSG00000002808,ependymin related protein 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:2145369],13,19775876,19804097,-1,ortholog_one2one,1,epdr1,ENSDARG00000045420,ependymin related 1 [Source:ZFIN;Acc:ZDB-GENE-040718-113],2,31833997,31836902,1
Fabp6,ENSMUSG00000020405,fatty acid binding protein 6 [Source:MGI Symbol;Acc:MGI:96565],11,43486876,43492367,-1,ortholog_one2one,1,fabp6,ENSDARG00000044566,"fatty acid binding protein 6, ileal (gastrotropin) [Source:ZFIN;Acc:ZDB-GENE-040625-49]",21,30043054,30047353,1
Rars2,ENSMUSG00000028292,"arginyl-tRNA synthetase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1923596]",4,34614957,34660167,1,ortholog_one2one,1,rars2,ENSDARG00000032277,"arginyl-tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040426-1244]",20,2681992,2713190,-1
Mbtps1,ENSMUSG00000031835,"membrane-bound transcription factor peptidase, site 1 [Source:MGI Symbol;Acc:MGI:1927235]",8,120234895,120285474,-1,ortholog_one2one,1,mbtps1,ENSDARG00000014634,"membrane-bound transcription factor peptidase, site 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4909]",18,21645309,21685055,-1
Adgrv1,ENSMUSG00000069170,adhesion G protein-coupled receptor V1 [Source:MGI Symbol;Acc:MGI:1274784],13,81243187,81781273,-1,ortholog_one2one,1,adgrv1,ENSDARG00000021137,adhesion G protein-coupled receptor V1 [Source:NCBI gene;Acc:415105],5,48683447,48940127,1
Arhgef6,ENSMUSG00000031133,Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 [Source:MGI Symbol;Acc:MGI:1920591],X,56276845,56384089,-1,ortholog_one2one,1,arhgef6,ENSDARG00000006683,Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 [Source:ZFIN;Acc:ZDB-GENE-101013-2],14,31799787,31856819,-1
Gabpa,ENSMUSG00000008976,"GA repeat binding protein, alpha [Source:MGI Symbol;Acc:MGI:95610]",16,84631813,84660667,1,ortholog_one2one,1,gabpa,ENSDARG00000069289,GA binding protein transcription factor subunit alpha [Source:ZFIN;Acc:ZDB-GENE-011010-2],9,35014513,35026608,1
Mybpc1,ENSMUSG00000020061,"myosin binding protein C, slow-type [Source:MGI Symbol;Acc:MGI:1336213]",10,88354141,88441014,-1,ortholog_one2one,1,mybpc1,ENSDARG00000045560,"myosin binding protein C, slow type [Source:ZFIN;Acc:ZDB-GENE-041114-196]",4,17726841,17793152,-1
